2023-04-04,2
2023-04-02,2
2023-03-31,2
2023-03-30,2
2023-03-28,2
2023-03-27,2
2023-03-25,2
2023-03-24,2
2023-03-23,2
2023-03-21,2
2023-03-20,2
2023-03-19,2
2023-03-18,2
2023-03-17,2
2023-03-16,2
2023-03-15,2
2023-03-14,2
2023-03-13,2
2023-03-12,2
2023-03-11,2
2023-03-10,2
2023-03-09,2
2023-03-07,2
2023-03-06,2
2023-03-04,2
2023-03-01,0
2023-02-28,2
2023-02-27,2
2023-02-26,2
2023-02-25,2
2023-02-23,2
2023-02-22,2
2023-02-21,2
2023-02-16,2
2023-02-15,2
2023-02-14,2
2023-02-12,2
2023-02-11,2
2023-02-10,2
