2023-04-04,1000
2023-04-02,3000
2023-04-01,1000
2023-03-30,2000
2023-03-29,1000
2023-03-28,1000
2023-03-27,1000
2023-03-25,1000
2023-03-24,1000
2023-03-23,1000
2023-03-22,1000
2023-03-21,2000
2023-03-15,1000
2023-03-14,2000
2023-03-13,1000
2023-03-09,1000
2023-03-06,1000
2023-03-01,1000
2023-02-26,1000
2023-02-25,1000
2023-02-22,1000
2023-02-21,1000
2023-02-19,3000
2023-02-18,2000
2023-02-17,1000
2023-02-16,1000
2023-02-15,2000
2023-02-14,1000
2023-02-13,1000
